id,date,price,sqft_living15,,,,,,,,,,,,,,,,sqft_living15
4100000140,,640000,2260,,,,,,,,,,,,,,,,
3226049270,,585000,1520,,,,,,,,,,,,,,,,
1455600030,,645000,2580,,,,,,,,,,,,,,,,
5559600140,,253000,1590,,,,,,,,,,,,,,,,
5147600105,,178500,1170,,,,,,,,,,,,,,,,
7437100570,,291000,1860,,,,,,,,,,,,,,,,
8856004730,,199950,1310,,,,,,,,,,,,,,,,
3856902996,,553500,1300,,,,,,,,,,,,,,,,
1442800370,,189950,1450,,,,,,,,,,,,,,,,
8001400340,,289000,2250,,,,,,,,,,,,,,,,
3131200640,,700000,1650,,,,,,,,,,,,,,,,
984000710,,270000,1610,,,,,,,,,,,,,,,,
4167300350,,258000,1840,,,,,,,,,,,,,,,,
2826049282,,530000,1930,,,,,,,,,,,,,,,,
8946750030,,245000,1677,,,,,,,,,,,,,,,,
461004720,,563000,1350,,,,,,,,,,,,,,,,
7852090810,,515000,2500,,,,,,,,,,,,,,,,
9264960340,,325000,2610,,,,,,,,,,,,,,,,
1624079104,,540000,2220,,,,,,,,,,,,,,,,
4310700570,,280300,1500,,,,,,,,,,,,,,,,
1254200075,,460000,1640,,,,,,,,,,,,,,,,
7214820030,,475000,2140,,,,,,,,,,,,,,,,
865100055,,900000,2830,,,,,,,,,,,,,,,,
686201000,,538200,1810,,,,,,,,,,,,,,,,
342000570,,429000,2230,,,,,,,,,,,,,,,,
5476200160,,164808,1490,,,,,,,,,,,,,,,,
7199320570,,520000,1970,,,,,,,,,,,,,,,,
6414100560,,475000,1800,,,,,,,,,,,,,,,,
1623049214,,283000,1530,,,,,,,,,,,,,,,,
2379300340,,321500,1930,,,,,,,,,,,,,,,,
7701990560,,840000,3330,,,,,,,,,,,,,,,,
2025700860,,287000,1370,,,,,,,,,,,,,,,,
8562500200,,375000,1650,,,,,,,,,,,,,,,,
8143100350,,349500,1330,,,,,,,,,,,,,,,,
37000335,,446450,1140,,,,,,,,,,,,,,,,
1862900350,,315000,1930,,,,,,,,,,,,,,,,
1498302774,,271310,1190,,,,,,,,,,,,,,,,
2224700136,,315000,1330,,,,,,,,,,,,,,,,
7697920160,,245000,1880,,,,,,,,,,,,,,,,
1370804430,,543115,1380,,,,,,,,,,,,,,,,
2267000160,,900000,1190,,,,,,,,,,,,,,,,
5700004028,,2.45e+006,3640,,,,,,,,,,,,,,,,
8682231170,,554000,1670,,,,,,,,,,,,,,,,
3353400860,,249900,1690,,,,,,,,,,,,,,,,
2424059035,,768000,3460,,,,,,,,,,,,,,,,
2021201000,,980000,3140,,,,,,,,,,,,,,,,
3919000030,,395000,1950,,,,,,,,,,,,,,,,
789000550,,415000,1360,,,,,,,,,,,,,,,,
5104511040,,380000,2430,,,,,,,,,,,,,,,,
7215722010,,566000,2170,,,,,,,,,,,,,,,,
16000435,,218500,1502,,,,,,,,,,,,,,,,
7197300105,,550000,2200,,,,,,,,,,,,,,,,
2877101031,,512031,1420,,,,,,,,,,,,,,,,
2892600016,,197500,1660,,,,,,,,,,,,,,,,
2423020270,,470000,1780,,,,,,,,,,,,,,,,
1825079070,,590000,2320,,,,,,,,,,,,,,,,
5255710160,,465000,2030,,,,,,,,,,,,,,,,
723069135,,499000,1850,,,,,,,,,,,,,,,,
2024059094,,515000,2260,,,,,,,,,,,,,,,,
7613700860,,716500,2300,,,,,,,,,,,,,,,,
2771101200,,410000,1440,,,,,,,,,,,,,,,,
7625704510,,850000,1750,,,,,,,,,,,,,,,,
1762600260,,1.05e+006,3440,,,,,,,,,,,,,,,,
2553300030,,648000,2730,,,,,,,,,,,,,,,,
5309101200,,620000,1250,,,,,,,,,,,,,,,,
5416300240,,935000,4100,,,,,,,,,,,,,,,,
3756600240,,379000,1140,,,,,,,,,,,,,,,,
8127700445,,699000,1460,,,,,,,,,,,,,,,,
9421500070,,528000,1860,,,,,,,,,,,,,,,,
9477710160,,425000,2200,,,,,,,,,,,,,,,,
1795500240,,249500,1220,,,,,,,,,,,,,,,,
7203220260,,1.03548e+006,3720,,,,,,,,,,,,,,,,
3524039204,,790000,2790,,,,,,,,,,,,,,,,
5706200060,,399950,1750,,,,,,,,,,,,,,,,
7283900012,,275000,1910,,,,,,,,,,,,,,,,
809001070,,550000,1880,,,,,,,,,,,,,,,,
3340401535,,140000,1790,,,,,,,,,,,,,,,,
1607100139,,250000,1760,,,,,,,,,,,,,,,,
8699800060,,318000,2050,,,,,,,,,,,,,,,,
524069037,,505000,3050,,,,,,,,,,,,,,,,
6072600200,,470500,2090,,,,,,,,,,,,,,,,
5144000036,,360000,1380,,,,,,,,,,,,,,,,
7855300200,,1.2425e+006,2940,,,,,,,,,,,,,,,,
2485000202,,986000,2560,,,,,,,,,,,,,,,,
9209900270,,515000,1060,,,,,,,,,,,,,,,,
6099400030,,320000,1160,,,,,,,,,,,,,,,,
9368700223,,310000,1470,,,,,,,,,,,,,,,,
1782000160,,356700,990,,,,,,,,,,,,,,,,
269001360,,775000,1840,,,,,,,,,,,,,,,,
390100060,,325000,1140,,,,,,,,,,,,,,,,
7888400560,,208000,1740,,,,,,,,,,,,,,,,
7567600045,,825000,2440,,,,,,,,,,,,,,,,
7764200030,,515000,2390,,,,,,,,,,,,,,,,
9828202545,,490000,1940,,,,,,,,,,,,,,,,
6114600030,,675000,2820,,,,,,,,,,,,,,,,
9834200885,,360000,1340,,,,,,,,,,,,,,,,
9834200885,,550000,1340,,,,,,,,,,,,,,,,
3509600070,,225000,1400,,,,,,,,,,,,,,,,
2473002080,,500000,2260,,,,,,,,,,,,,,,,
1081300370,,385000,2110,,,,,,,,,,,,,,,,
11501160,,837700,2890,,,,,,,,,,,,,,,,
7202330370,,448000,1560,,,,,,,,,,,,,,,,
7000100631,,730000,2600,,,,,,,,,,,,,,,,
2484200171,,575000,2240,,,,,,,,,,,,,,,,
9477201040,,430000,1460,,,,,,,,,,,,,,,,
7202290160,,435000,1600,,,,,,,,,,,,,,,,
4366700140,,241000,1200,,,,,,,,,,,,,,,,
5457300478,,453500,2120,,,,,,,,,,,,,,,,
9158100116,,285000,1050,,,,,,,,,,,,,,,,
7227500830,,151000,860,,,,,,,,,,,,,,,,
7237500390,,1.57e+006,4750,,,,,,,,,,,,,,,,
2197600451,,631000,1320,,,,,,,,,,,,,,,,
3278604400,,285000,1580,,,,,,,,,,,,,,,,
1788700160,,195000,1140,,,,,,,,,,,,,,,,
3276930270,,817500,2720,,,,,,,,,,,,,,,,
7374600060,,550000,1490,,,,,,,,,,,,,,,,
2505500030,,1.127e+006,3000,,,,,,,,,,,,,,,,
2770604942,,609850,1910,,,,,,,,,,,,,,,,
7831800505,,200000,1525,,,,,,,,,,,,,,,,
5416510060,,367000,2960,,,,,,,,,,,,,,,,
4137010260,,285167,2200,,,,,,,,,,,,,,,,
7683800200,,275000,1270,,,,,,,,,,,,,,,,
1509500160,,350900,2410,,,,,,,,,,,,,,,,
3904940200,,660000,2360,,,,,,,,,,,,,,,,
4037200295,,525000,1760,,,,,,,,,,,,,,,,
7258200055,,262000,1160,,,,,,,,,,,,,,,,
9178600560,,690000,1500,,,,,,,,,,,,,,,,
255520260,,624000,3160,,,,,,,,,,,,,,,,
751000060,,353000,1130,,,,,,,,,,,,,,,,
3343900326,,552500,1720,,,,,,,,,,,,,,,,
7137900320,,224500,1550,,,,,,,,,,,,,,,,
2641800060,,239000,1100,,,,,,,,,,,,,,,,
293760310,,975000,3950,,,,,,,,,,,,,,,,
7237501180,,1.2e+006,5790,,,,,,,,,,,,,,,,
5332200550,,505000,1690,,,,,,,,,,,,,,,,
3450300240,,302000,1650,,,,,,,,,,,,,,,,
9352900695,,170000,760,,,,,,,,,,,,,,,,
3324069070,,195000,1730,,,,,,,,,,,,,,,,
8062900070,,272000,1380,,,,,,,,,,,,,,,,
8062900070,,369000,1380,,,,,,,,,,,,,,,,
4427100030,,332500,1500,,,,,,,,,,,,,,,,
4039100400,,515000,2040,,,,,,,,,,,,,,,,
2171400126,,269000,1820,,,,,,,,,,,,,,,,
7135520810,,1.278e+006,3090,,,,,,,,,,,,,,,,
2475201180,,303000,1660,,,,,,,,,,,,,,,,
4024100951,,420000,1850,,,,,,,,,,,,,,,,
6021502830,,400000,1800,,,,,,,,,,,,,,,,
7710100083,,225000,1420,,,,,,,,,,,,,,,,
2781270550,,219000,1310,,,,,,,,,,,,,,,,
200510060,,605000,2490,,,,,,,,,,,,,,,,
9554200105,,625000,1250,,,,,,,,,,,,,,,,
3320000810,,380000,1380,,,,,,,,,,,,,,,,
643500060,,620000,1710,,,,,,,,,,,,,,,,
2537500140,,687500,2850,,,,,,,,,,,,,,,,
5112800421,,225500,1530,,,,,,,,,,,,,,,,
3352402236,,252500,1980,,,,,,,,,,,,,,,,
3905100520,,510000,1840,,,,,,,,,,,,,,,,
6332940070,,510000,2260,,,,,,,,,,,,,,,,
809002435,,725000,1440,,,,,,,,,,,,,,,,
3421079032,,75000,1160,,,,,,,,,,,,,,,,
3797000295,,492000,1370,,,,,,,,,,,,,,,,
1775801260,,425000,1470,,,,,,,,,,,,,,,,
4055701200,,1.955e+006,2630,,,,,,,,,,,,,,,,
7137960030,,298900,1860,,,,,,,,,,,,,,,,
7880010060,,699000,2990,,,,,,,,,,,,,,,,
3797001920,,310000,1560,,,,,,,,,,,,,,,,
3901100055,,350000,1500,,,,,,,,,,,,,,,,
8069000075,,790000,2300,,,,,,,,,,,,,,,,
1541700240,,305000,2230,,,,,,,,,,,,,,,,
6064800710,,315000,1610,,,,,,,,,,,,,,,,
1865810060,,267500,1140,,,,,,,,,,,,,,,,
7533800295,,1.75e+006,3030,,,,,,,,,,,,,,,,
5415300060,,435000,1940,,,,,,,,,,,,,,,,
3876100320,,482500,2010,,,,,,,,,,,,,,,,
1247600105,,5.1108e+006,3430,,,,,,,,,,,,,,,,
3705900238,,439995,1860,,,,,,,,,,,,,,,,
3876200070,,460000,2080,,,,,,,,,,,,,,,,
4388000140,,194000,1190,,,,,,,,,,,,,,,,
3523029041,,290000,880,,,,,,,,,,,,,,,,
3110800260,,274700,1370,,,,,,,,,,,,,,,,
3131201290,,900000,1510,,,,,,,,,,,,,,,,
1117200390,,1.15e+006,3470,,,,,,,,,,,,,,,,
8956000350,,605000,2350,,,,,,,,,,,,,,,,
7853210140,,359000,1970,,,,,,,,,,,,,,,,
3250500140,,850000,1810,,,,,,,,,,,,,,,,
2767601375,,505000,1550,,,,,,,,,,,,,,,,
9465910320,,565000,2790,,,,,,,,,,,,,,,,
3334000055,,585000,1550,,,,,,,,,,,,,,,,
7893800335,,328000,1920,,,,,,,,,,,,,,,,
3586500700,,749950,2420,,,,,,,,,,,,,,,,
3630180400,,826000,3240,,,,,,,,,,,,,,,,
3210950510,,535000,1710,,,,,,,,,,,,,,,,
1224069074,,925000,2880,,,,,,,,,,,,,,,,
7625700935,,875000,1650,,,,,,,,,,,,,,,,
7856610200,,902000,3030,,,,,,,,,,,,,,,,
7287100135,,423000,1840,,,,,,,,,,,,,,,,
1023059324,,235000,2080,,,,,,,,,,,,,,,,
6398000171,,545000,2234,,,,,,,,,,,,,,,,
6149700350,,343000,1270,,,,,,,,,,,,,,,,
9558020890,,334950,1900,,,,,,,,,,,,,,,,
2624049185,,405000,1790,,,,,,,,,,,,,,,,
236400260,,220000,1440,,,,,,,,,,,,,,,,
3826000560,,173000,960,,,,,,,,,,,,,,,,
7011201245,,655000,1710,,,,,,,,,,,,,,,,
9222400510,,406000,890,,,,,,,,,,,,,,,,
9455200570,,632000,2360,,,,,,,,,,,,,,,,
2112700030,,357000,1630,,,,,,,,,,,,,,,,
8658300260,,361000,1200,,,,,,,,,,,,,,,,
3996900160,,277000,1160,,,,,,,,,,,,,,,,
5561400340,,630000,3050,,,,,,,,,,,,,,,,
11900140,,254000,2210,,,,,,,,,,,,,,,,
6071600340,,472800,2110,,,,,,,,,,,,,,,,
1231000510,,263000,2180,,,,,,,,,,,,,,,,
1231000510,,510000,2180,,,,,,,,,,,,,,,,
7683800192,,179950,1250,,,,,,,,,,,,,,,,
4123400340,,525000,2020,,,,,,,,,,,,,,,,
5458300685,,479000,1340,,,,,,,,,,,,,,,,
194000505,,651000,1730,,,,,,,,,,,,,,,,
3885804305,,949000,3210,,,,,,,,,,,,,,,,
3971700560,,392400,1830,,,,,,,,,,,,,,,,
8585400135,,585000,1680,,,,,,,,,,,,,,,,
8691500990,,460000,2480,,,,,,,,,,,,,,,,
2770606685,,470000,1240,,,,,,,,,,,,,,,,
8856971000,,245000,1520,,,,,,,,,,,,,,,,
1026049082,,500000,2490,,,,,,,,,,,,,,,,
2095800400,,455000,2090,,,,,,,,,,,,,,,,
7852030240,,485500,2620,,,,,,,,,,,,,,,,
6321000045,,1.875e+006,3890,,,,,,,,,,,,,,,,
3751600030,,100000,1480,,,,,,,,,,,,,,,,
4046500510,,307000,1550,,,,,,,,,,,,,,,,
8029520240,,475000,2780,,,,,,,,,,,,,,,,
7016310030,,330000,2070,,,,,,,,,,,,,,,,
1238500451,,130000,1440,,,,,,,,,,,,,,,,
4401150070,,320000,2370,,,,,,,,,,,,,,,,
3331000070,,735000,1390,,,,,,,,,,,,,,,,
2636900126,,365000,1340,,,,,,,,,,,,,,,,
1842900030,,234000,1350,,,,,,,,,,,,,,,,
1761300310,,211000,1710,,,,,,,,,,,,,,,,
5249800729,,680000,1720,,,,,,,,,,,,,,,,
5104511600,,457000,2800,,,,,,,,,,,,,,,,
8663370060,,349000,1640,,,,,,,,,,,,,,,,
613400030,,360000,1910,,,,,,,,,,,,,,,,
6004510240,,350000,2330,,,,,,,,,,,,,,,,
1450100070,,208000,1010,,,,,,,,,,,,,,,,
6117501820,,250275,1930,,,,,,,,,,,,,,,,
6117501820,,435000,1930,,,,,,,,,,,,,,,,
5420300240,,270000,1440,,,,,,,,,,,,,,,,
4140900140,,438000,2830,,,,,,,,,,,,,,,,
1630700135,,659000,2300,,,,,,,,,,,,,,,,
5166700055,,645000,2020,,,,,,,,,,,,,,,,
3224600310,,685100,2450,,,,,,,,,,,,,,,,
7227802030,,350000,2150,,,,,,,,,,,,,,,,
226059078,,375000,2550,,,,,,,,,,,,,,,,
1796100140,,170000,2220,,,,,,,,,,,,,,,,
5309100140,,880000,1080,,,,,,,,,,,,,,,,
8658300510,,410500,1400,,,,,,,,,,,,,,,,
8691300060,,780000,3600,,,,,,,,,,,,,,,,
9103000393,,1.225e+006,2950,,,,,,,,,,,,,,,,
8682281170,,449000,1510,,,,,,,,,,,,,,,,
472000055,,546000,1750,,,,,,,,,,,,,,,,
2473400570,,317000,1680,,,,,,,,,,,,,,,,
3449500135,,276900,1780,,,,,,,,,,,,,,,,
1926049355,,399000,1360,,,,,,,,,,,,,,,,
8650000070,,495000,2440,,,,,,,,,,,,,,,,
8732131200,,258000,2090,,,,,,,,,,,,,,,,
1624079051,,600000,2460,,,,,,,,,,,,,,,,
993001629,,265000,1120,,,,,,,,,,,,,,,,
3832711040,,321000,1790,,,,,,,,,,,,,,,,
5244801230,,682000,1960,,,,,,,,,,,,,,,,
2798600240,,295700,2360,,,,,,,,,,,,,,,,
5701800030,,609000,2450,,,,,,,,,,,,,,,,
7636800041,,995000,2460,,,,,,,,,,,,,,,,
3904901200,,530000,2190,,,,,,,,,,,,,,,,
4109600055,,614000,1550,,,,,,,,,,,,,,,,
3339400349,,390000,2670,,,,,,,,,,,,,,,,
7202340370,,467000,2120,,,,,,,,,,,,,,,,
9477500060,,484000,2060,,,,,,,,,,,,,,,,
4310701600,,340000,1410,,,,,,,,,,,,,,,,
2215450060,,302495,2250,,,,,,,,,,,,,,,,
2919702075,,532500,1400,,,,,,,,,,,,,,,,
8079030350,,441500,2420,,,,,,,,,,,,,,,,
7893804340,,470000,1920,,,,,,,,,,,,,,,,
4389200765,,2.3e+006,2830,,,,,,,,,,,,,,,,
1822069116,,590000,2800,,,,,,,,,,,,,,,,
7276100282,,320000,2030,,,,,,,,,,,,,,,,
567000392,,363000,1150,,,,,,,,,,,,,,,,
5729200030,,747500,2880,,,,,,,,,,,,,,,,
8682220390,,750000,2305,,,,,,,,,,,,,,,,
9828700200,,831000,1670,,,,,,,,,,,,,,,,
7852180560,,403000,1970,,,,,,,,,,,,,,,,
3655400060,,445000,2470,,,,,,,,,,,,,,,,
7955030060,,345000,1410,,,,,,,,,,,,,,,,
8964800445,,2.26e+006,3110,,,,,,,,,,,,,,,,
6204410200,,371025,2040,,,,,,,,,,,,,,,,
7625702400,,355000,1350,,,,,,,,,,,,,,,,
5113200310,,270000,2060,,,,,,,,,,,,,,,,
7893802800,,425000,2280,,,,,,,,,,,,,,,,
2473003210,,364808,1990,,,,,,,,,,,,,,,,
1402600570,,320000,1710,,,,,,,,,,,,,,,,
8944460030,,325000,2665,,,,,,,,,,,,,,,,
2473480560,,350000,1970,,,,,,,,,,,,,,,,
3365900465,,170000,1650,,,,,,,,,,,,,,,,
5341600030,,255000,1860,,,,,,,,,,,,,,,,
6073500160,,550000,2190,,,,,,,,,,,,,,,,
2025760160,,835000,3620,,,,,,,,,,,,,,,,
9393700140,,420000,1220,,,,,,,,,,,,,,,,
5458800125,,925000,1880,,,,,,,,,,,,,,,,
2492200435,,389250,1320,,,,,,,,,,,,,,,,
3759500046,,748000,1860,,,,,,,,,,,,,,,,
8648220260,,284000,1680,,,,,,,,,,,,,,,,
6392001670,,588000,1680,,,,,,,,,,,,,,,,
2026049155,,372500,1290,,,,,,,,,,,,,,,,
2329800240,,285000,1690,,,,,,,,,,,,,,,,
3380900125,,360000,1570,,,,,,,,,,,,,,,,
1324079041,,275000,1460,,,,,,,,,,,,,,,,
8682230550,,428000,1660,,,,,,,,,,,,,,,,
853400240,,847000,2560,,,,,,,,,,,,,,,,
2130702075,,316000,1380,,,,,,,,,,,,,,,,
3260810260,,375000,2050,,,,,,,,,,,,,,,,
2878600200,,533000,1560,,,,,,,,,,,,,,,,
7298040310,,556000,3270,,,,,,,,,,,,,,,,
766000240,,225000,1300,,,,,,,,,,,,,,,,
3459700340,,537250,2710,,,,,,,,,,,,,,,,
2473251180,,255000,1460,,,,,,,,,,,,,,,,
2407900200,,530000,2120,,,,,,,,,,,,,,,,
7558700030,,5.3e+006,4320,,,,,,,,,,,,,,,,
203600140,,595000,2650,,,,,,,,,,,,,,,,
4037800140,,548000,1280,,,,,,,,,,,,,,,,
1683600240,,234975,1280,,,,,,,,,,,,,,,,
1962200036,,600000,1750,,,,,,,,,,,,,,,,
1775800510,,432000,1550,,,,,,,,,,,,,,,,
1822350070,,455000,1420,,,,,,,,,,,,,,,,
7772400160,,279950,2080,,,,,,,,,,,,,,,,
273900030,,267500,1710,,,,,,,,,,,,,,,,
3323069084,,620000,1890,,,,,,,,,,,,,,,,
4337000160,,110000,980,,,,,,,,,,,,,,,,
9126100550,,625000,1480,,,,,,,,,,,,,,,,
5101405274,,389000,1260,,,,,,,,,,,,,,,,
4232400860,,1.2e+006,2090,,,,,,,,,,,,,,,,
2723069082,,788500,2510,,,,,,,,,,,,,,,,
7436500270,,567000,2100,,,,,,,,,,,,,,,,
5153200030,,515000,2690,,,,,,,,,,,,,,,,
4022900125,,605000,2430,,,,,,,,,,,,,,,,
7841300505,,430000,1180,,,,,,,,,,,,,,,,
573000685,,805000,2360,,,,,,,,,,,,,,,,
8961990160,,567500,1530,,,,,,,,,,,,,,,,
1250202255,,647500,2020,,,,,,,,,,,,,,,,
7234600796,,495000,1500,,,,,,,,,,,,,,,,
3630180340,,825000,3370,,,,,,,,,,,,,,,,
5104450070,,435000,2390,,,,,,,,,,,,,,,,
9477100060,,445950,1520,,,,,,,,,,,,,,,,
4139440830,,960000,2860,,,,,,,,,,,,,,,,
6772200055,,780000,1770,,,,,,,,,,,,,,,,
8731982190,,274500,1930,,,,,,,,,,,,,,,,
6300000335,,729953,1509,,,,,,,,,,,,,,,,
9301300751,,464950,1230,,,,,,,,,,,,,,,,
9542100135,,620000,3050,,,,,,,,,,,,,,,,
8691410700,,735000,3080,,,,,,,,,,,,,,,,
217500135,,450000,1890,,,,,,,,,,,,,,,,
3731800055,,450000,1140,,,,,,,,,,,,,,,,
7234600786,,842500,1720,,,,,,,,,,,,,,,,
2423059104,,360000,1890,,,,,,,,,,,,,,,,
1823039205,,585000,1277,,,,,,,,,,,,,,,,
2423020260,,461000,1780,,,,,,,,,,,,,,,,
2695600070,,345000,1470,,,,,,,,,,,,,,,,
6844703240,,1.075e+006,1550,,,,,,,,,,,,,,,,
3904940070,,643000,2420,,,,,,,,,,,,,,,,
1939130070,,690000,2820,,,,,,,,,,,,,,,,
5589300370,,282000,1350,,,,,,,,,,,,,,,,
3526039116,,549000,2140,,,,,,,,,,,,,,,,
6821600390,,815000,2000,,,,,,,,,,,,,,,,
1925069082,,2.2e+006,3140,,,,,,,,,,,,,,,,
8100400160,,700000,2050,,,,,,,,,,,,,,,,
5556300102,,933399,2720,,,,,,,,,,,,,,,,
7222000393,,290000,2200,,,,,,,,,,,,,,,,
9407001860,,372000,1500,,,,,,,,,,,,,,,,
9468200140,,450000,1500,,,,,,,,,,,,,,,,
3295950240,,303700,1981,,,,,,,,,,,,,,,,
3905000340,,672000,2820,,,,,,,,,,,,,,,,
3374300070,,334000,1480,,,,,,,,,,,,,,,,
7812800310,,260000,1270,,,,,,,,,,,,,,,,
7015200685,,749950,1680,,,,,,,,,,,,,,,,
3521069051,,330000,2030,,,,,,,,,,,,,,,,
8032700140,,830000,1620,,,,,,,,,,,,,,,,
6117500320,,1.131e+006,2720,,,,,,,,,,,,,,,,
7305300045,,320000,1200,,,,,,,,,,,,,,,,
922069139,,260000,1520,,,,,,,,,,,,,,,,
84000335,,225000,1560,,,,,,,,,,,,,,,,
9232400055,,279200,1270,,,,,,,,,,,,,,,,
1453600202,,520000,1530,,,,,,,,,,,,,,,,
3904910520,,505000,1850,,,,,,,,,,,,,,,,
5469300270,,234000,1490,,,,,,,,,,,,,,,,
8681660060,,503000,2790,,,,,,,,,,,,,,,,
3902300350,,606000,2240,,,,,,,,,,,,,,,,
6392003490,,433500,1570,,,,,,,,,,,,,,,,
3342700465,,250000,2210,,,,,,,,,,,,,,,,
2592210160,,719000,2290,,,,,,,,,,,,,,,,
616000160,,381000,1900,,,,,,,,,,,,,,,,
1687000270,,267000,2434,,,,,,,,,,,,,,,,
4102000075,,275000,1130,,,,,,,,,,,,,,,,
8078460550,,651000,2260,,,,,,,,,,,,,,,,
2710600070,,439000,1850,,,,,,,,,,,,,,,,
37000435,,325000,860,,,,,,,,,,,,,,,,
5100401414,,490000,1340,,,,,,,,,,,,,,,,
5631500254,,519900,2380,,,,,,,,,,,,,,,,
8567300140,,545000,2580,,,,,,,,,,,,,,,,
98000060,,1.0625e+006,4640,,,,,,,,,,,,,,,,
2205500400,,542000,1480,,,,,,,,,,,,,,,,
1726069084,,465000,2700,,,,,,,,,,,,,,,,
8682291840,,408000,1440,,,,,,,,,,,,,,,,
5003600240,,292000,2242,,,,,,,,,,,,,,,,
5636000400,,253000,1980,,,,,,,,,,,,,,,,
3298700125,,280000,890,,,,,,,,,,,,,,,,
7880000060,,658588,3040,,,,,,,,,,,,,,,,
7811200310,,635000,2250,,,,,,,,,,,,,,,,
5255690160,,439000,2340,,,,,,,,,,,,,,,,
869700320,,300000,1310,,,,,,,,,,,,,,,,
6052401631,,345000,1900,,,,,,,,,,,,,,,,
5089700260,,283500,2190,,,,,,,,,,,,,,,,
9473200105,,425000,1390,,,,,,,,,,,,,,,,
6678900140,,685000,2210,,,,,,,,,,,,,,,,
9552700550,,750000,2480,,,,,,,,,,,,,,,,
2171400218,,245000,1420,,,,,,,,,,,,,,,,
9122001231,,585444,1940,,,,,,,,,,,,,,,,
6639900012,,706000,2880,,,,,,,,,,,,,,,,
8151601090,,445000,1430,,,,,,,,,,,,,,,,
6664900260,,241000,1870,,,,,,,,,,,,,,,,
7663700030,,1.175e+006,2410,,,,,,,,,,,,,,,,
952000055,,530000,1500,,,,,,,,,,,,,,,,
4292300024,,350000,1490,,,,,,,,,,,,,,,,
8073000550,,1.7e+006,2290,,,,,,,,,,,,,,,,
9238450160,,389000,1300,,,,,,,,,,,,,,,,
6127600036,,799000,1980,,,,,,,,,,,,,,,,
1370801331,,1.4e+006,3160,,,,,,,,,,,,,,,,
3500100226,,340895,1500,,,,,,,,,,,,,,,,
319500570,,780000,2750,,,,,,,,,,,,,,,,
3751604974,,350000,1320,,,,,,,,,,,,,,,,
7852030320,,470000,2360,,,,,,,,,,,,,,,,
2481630070,,914600,3180,,,,,,,,,,,,,,,,
4299000030,,354000,2900,,,,,,,,,,,,,,,,
3886902590,,470000,2110,,,,,,,,,,,,,,,,
9178601000,,715000,1640,,,,,,,,,,,,,,,,
2861100030,,265000,1640,,,,,,,,,,,,,,,,
9471200370,,2.537e+006,3970,,,,,,,,,,,,,,,,
625049286,,640000,1500,,,,,,,,,,,,,,,,
133000135,,290000,1710,,,,,,,,,,,,,,,,
7214700830,,480000,2750,,,,,,,,,,,,,,,,
4473400045,,535000,2120,,,,,,,,,,,,,,,,
9413600350,,907000,1980,,,,,,,,,,,,,,,,
1138010520,,459000,1380,,,,,,,,,,,,,,,,
7431500341,,1.355e+006,2830,,,,,,,,,,,,,,,,
8830400135,,264950,1580,,,,,,,,,,,,,,,,
5694000710,,352950,1320,,,,,,,,,,,,,,,,
1951820070,,491500,2010,,,,,,,,,,,,,,,,
6137500320,,1.229e+006,3200,,,,,,,,,,,,,,,,
6703100070,,369500,1330,,,,,,,,,,,,,,,,
339350070,,566000,2520,,,,,,,,,,,,,,,,
7399300860,,290000,1480,,,,,,,,,,,,,,,,
8907500070,,5.35e+006,4600,,,,,,,,,,,,,,,,
8651430560,,180000,840,,,,,,,,,,,,,,,,
2228900270,,215000,1610,,,,,,,,,,,,,,,,
2228900270,,302000,1610,,,,,,,,,,,,,,,,
6880200030,,352500,1490,,,,,,,,,,,,,,,,
7227501170,,235867,1150,,,,,,,,,,,,,,,,
7504460200,,500000,2080,,,,,,,,,,,,,,,,
1559900200,,382000,1760,,,,,,,,,,,,,,,,
546000400,,515000,1200,,,,,,,,,,,,,,,,
1596600060,,250000,1560,,,,,,,,,,,,,,,,
6021501920,,672500,1540,,,,,,,,,,,,,,,,
3275860270,,755000,2480,,,,,,,,,,,,,,,,
5457300703,,707500,1820,,,,,,,,,,,,,,,,
2919700885,,459000,1560,,,,,,,,,,,,,,,,
1951500030,,140000,1380,,,,,,,,,,,,,,,,
9550200310,,495000,2050,,,,,,,,,,,,,,,,
3630120700,,757000,2950,,,,,,,,,,,,,,,,
3630120700,,765000,2950,,,,,,,,,,,,,,,,
6370000070,,359000,1510,,,,,,,,,,,,,,,,
7935000125,,440000,1380,,,,,,,,,,,,,,,,
3034200058,,400000,1630,,,,,,,,,,,,,,,,
2856102336,,652000,1480,,,,,,,,,,,,,,,,
2523039239,,260000,1220,,,,,,,,,,,,,,,,
5452800310,,1.328e+006,3290,,,,,,,,,,,,,,,,
2724069070,,519500,1390,,,,,,,,,,,,,,,,
6690500320,,650000,1240,,,,,,,,,,,,,,,,
2413301070,,280000,2100,,,,,,,,,,,,,,,,
1562100030,,515000,2080,,,,,,,,,,,,,,,,
7941140070,,400000,1470,,,,,,,,,,,,,,,,
1703050520,,652100,2670,,,,,,,,,,,,,,,,
2412600030,,235000,2214,,,,,,,,,,,,,,,,
5266300140,,701000,1830,,,,,,,,,,,,,,,,
11520030,,640000,2850,,,,,,,,,,,,,,,,
7202290140,,455800,1600,,,,,,,,,,,,,,,,
8161010060,,504750,2450,,,,,,,,,,,,,,,,
8562900710,,483000,2440,,,,,,,,,,,,,,,,
8888000055,,530000,1162,,,,,,,,,,,,,,,,
3395800295,,250000,1480,,,,,,,,,,,,,,,,
